Community_ID,House_ID,%_farming_households,Energy_role,Biomass_category,Biomass_subtype,Conversion_tech,Biomass_energy_type,Biomass_qty_tpd,Calorific_value_MJkg,Moisture_content_%,Energy_generated_kWh,Total_demand_kWh,Conversion_efficiency_%,Conversion_losses_%,Storage_capacity_kWh,Current_storage_kWh,Distribution_losses_%,Residential_demand_kWh,Agri_industrial_demand_kWh,Peak_load_kWh,Avg_temp_C,Rainfall_mm,Humidity_%,Community_participation_%
Comm_1,House_43,50.2,Prosumer,MSW,Organic fraction,Transesterification,Heat,3.8,13.5,8.2,166.7,251.08,72.75,5.9,186.63,8.3,2.92,71.63,63.22,25.9,36.4,51.3,62.4,96.28
Comm_1,House_37,22.81,Producer,Wood,Wood pellets,Pelletization,Pellets,0.27,15.11,8.27,215.97,251.08,61.9,14.49,88.7,146.93,8.1,121.24,63.22,28.6,33.6,62.7,67.7,42.18
Comm_2,House_23,61.74,Prosumer,MSW,Organic fraction,Fermentation,Biogas,0.6,12.28,22.71,197.4,251.08,72.87,3.41,19.7,132.47,3.06,142.62,70.31,50.5,16.3,191.7,73.4,92.67
Comm_1,House_36,50.2,Producer,MSW,Mixed organic,Gasification,Biodiesel,2.42,17.09,13.85,347.1,110.58,89.62,9.38,16.51,52.2,5.41,71.48,19.6,131.02,24.8,99.64,47.1,41.08
Comm_5,House_42,50.2,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,169.4,0.0,0.0,0.0,0.0,5.41,28.9,80.68,106.02,24.8,99.64,49.4,70.51
Comm_7,House_47,77.52,Producer,Food waste,Kitchen scraps,Gasification,Bioethanol,2.65,16.87,22.71,582.3,251.08,59.73,11.05,101.66,73.53,5.41,39.2,63.22,45.15,24.8,99.64,36.6,82.22
Comm_4,House_42,49.35,Producer,Wood,Sawdust,Digestion,Electricity,2.1,15.92,32.93,407.15,213.16,88.34,10.97,146.2,146.8,8.51,110.09,100.74,82.93,24.8,99.64,42.2,92.78
Comm_5,House_26,25.22,Prosumer,MSW,Mixed organic,Combustion,Electricity,3.91,15.11,8.0,273.55,251.08,93.94,8.01,113.4,82.7,5.57,130.2,73.0,73.4,32.1,168.8,60.26,87.4
Comm_9,House_5,39.19,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,494.16,0.0,0.0,0.0,0.0,3.17,271.99,47.27,78.15,17.6,99.64,60.26,70.51
Comm_6,House_33,79.44,Producer,Agriculture,Wheat straw,Gasification,Electricity,1.57,15.8,33.6,215.97,168.49,67.4,9.66,61.28,124.97,1.22,150.0,50.4,74.06,24.8,11.5,60.26,96.44
Comm_7,House_47,67.29,Prosumer,Wood,Sawdust,Gasification,Electricity,4.79,12.55,39.15,289.2,350.82,50.8,8.01,160.81,54.01,8.56,64.77,83.3,31.7,32.1,95.2,60.26,54.5
Comm_3,House_19,41.9,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,4.04,172.7,71.92,17.61,24.6,137.7,88.4,80.4
Comm_10,House_34,46.72,Producer,Energy crops,Jatropha,Transesterification,Biogas,2.65,15.11,7.88,463.95,101.3,82.6,1.02,105.16,25.73,7.13,49.44,15.65,78.15,24.2,157.1,41.1,41.2
Comm_9,House_15,77.75,Prosumer,Food waste,Market waste,Fermentation,Electricity,4.42,15.11,19.86,207.1,352.97,59.1,11.28,85.7,134.0,5.41,150.95,119.69,107.4,24.8,161.6,60.26,68.6
Comm_3,House_40,49.8,Producer,Agriculture,Wheat straw,Digestion,Biodiesel,3.4,12.58,11.72,450.01,136.29,68.16,8.28,11.7,114.4,5.41,21.23,38.26,78.15,31.8,41.4,60.26,67.12
Comm_5,House_27,71.9,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.41,287.3,152.48,10.81,24.8,196.0,60.26,91.59
Comm_7,House_5,39.0,Prosumer,Energy crops,Jatropha,Digestion,Heat,2.7,15.32,13.4,137.9,196.3,92.12,13.65,143.3,94.25,1.45,191.26,35.99,78.15,24.8,157.6,83.8,86.94
Comm_8,House_27,62.89,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,135.3,0.0,0.0,0.0,0.0,5.39,45.79,40.8,9.51,24.8,99.64,69.4,70.2
Comm_4,House_45,41.29,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,141.05,0.0,0.0,0.0,0.0,7.3,128.6,63.22,78.15,26.0,99.64,54.9,79.24
Comm_1,House_17,40.15,Prosumer,Wood,Firewood,Gasification,Syngas,2.29,14.2,39.53,124.39,244.54,61.28,2.67,53.99,96.99,5.1,237.57,63.22,75.0,21.2,118.3,41.7,51.61
Comm_3,House_40,37.2,Prosumer,Agriculture,Rice husk,Transesterification,Biogas,2.6,18.8,9.09,100.25,233.3,78.78,14.84,115.14,143.22,6.5,150.17,64.24,134.3,20.1,172.5,67.6,81.06
Comm_8,House_9,66.22,Producer,Food waste,Market waste,Digestion,Electricity,2.65,19.14,22.71,559.39,176.71,72.75,4.41,177.78,146.29,5.23,130.2,65.85,78.15,33.9,144.5,60.26,51.77
Comm_3,House_9,70.49,Prosumer,Manure,Cow dung,Gasification,Pellets,4.89,14.4,17.8,161.79,304.73,72.62,12.67,136.72,50.97,7.15,130.2,70.5,78.15,24.0,116.2,83.1,43.05
Comm_6,House_30,46.98,Producer,MSW,Organic fraction,Combustion,Pellets,2.65,14.56,21.92,399.52,123.78,72.75,1.1,92.5,24.96,9.1,110.9,63.22,32.21,12.9,99.64,67.2,65.8
Comm_2,House_12,65.31,Prosumer,Energy crops,Miscanthus,Digestion,Syngas,1.1,10.44,30.4,193.6,313.22,84.79,6.67,105.16,68.44,1.44,273.34,70.84,149.25,33.1,152.3,70.8,70.51
Comm_10,House_9,50.2,Producer,MSW,Organic fraction,Digestion,Syngas,1.36,15.11,39.95,215.97,234.73,83.7,7.0,174.82,138.14,2.14,207.4,63.22,55.09,24.8,172.1,68.2,80.0
Comm_8,House_23,68.8,Prosumer,Wood,Sawdust,Combustion,Electricity,1.8,14.39,32.39,215.97,342.0,92.72,8.61,131.67,46.86,9.1,182.2,2.02,25.37,35.3,126.4,88.0,49.0
Comm_10,House_25,76.99,Producer,Wood,Sawdust,Gasification,Heat,2.92,15.11,39.9,460.0,143.61,89.22,8.01,138.43,73.53,5.41,134.09,38.91,14.06,30.1,148.8,60.6,70.51
Comm_5,House_42,58.5,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,372.26,0.0,0.0,0.0,0.0,3.6,160.17,94.2,138.56,20.0,18.5,87.4,70.51
Comm_9,House_21,21.48,Producer,Energy crops,Jatropha,Transesterification,Biodiesel,2.65,13.33,22.71,416.74,55.9,94.14,14.0,105.16,29.58,8.29,130.2,23.86,125.7,18.5,82.7,60.26,99.48
Comm_2,House_46,50.2,Producer,Agriculture,Maize stalks,Combustion,Bioethanol,2.65,12.82,22.71,327.2,102.06,54.6,12.31,189.8,114.39,5.94,62.3,63.22,47.47,13.0,148.9,41.8,47.08
Comm_1,House_1,43.66,Prosumer,Agriculture,Maize stalks,Combustion,Syngas,2.24,13.03,5.84,213.39,251.08,90.06,4.8,105.16,73.53,4.02,194.23,124.28,146.03,38.0,185.2,60.26,70.51
Comm_1,House_32,50.2,Prosumer,Manure,Poultry litter,Digestion,Bioethanol,1.79,18.99,25.98,64.38,163.1,72.75,9.8,105.16,129.08,6.89,35.84,47.3,37.51,24.8,30.0,42.6,79.1
Comm_1,House_6,67.15,Producer,MSW,Mixed organic,Fermentation,Syngas,4.69,13.01,22.71,215.97,65.68,90.01,11.7,13.89,79.3,7.66,28.17,63.22,7.4,25.0,67.0,42.5,94.04
Comm_4,House_49,35.98,Producer,Agriculture,Wheat straw,Transesterification,Bioethanol,2.86,16.5,22.71,566.35,251.08,52.83,10.3,128.56,33.08,7.07,59.8,52.62,92.93,17.1,23.6,75.2,87.27
Comm_7,House_13,37.33,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,290.04,0.0,0.0,0.0,0.0,5.41,29.95,120.94,78.15,24.8,30.5,70.4,40.0
Comm_4,House_6,50.52,Prosumer,Energy crops,Miscanthus,Transesterification,Bioethanol,2.0,16.44,33.6,242.99,251.08,57.2,12.01,105.16,57.6,6.4,130.2,144.2,58.93,16.5,106.4,60.26,84.41
Comm_7,House_6,34.1,Producer,Agriculture,Sugarcane bagasse,Pelletization,Electricity,2.07,14.16,21.32,306.7,172.21,92.26,7.14,29.22,7.55,5.41,67.3,48.41,57.0,11.4,99.64,73.2,70.51
Comm_6,House_24,74.8,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,476.92,0.0,0.0,0.0,0.0,8.12,301.13,50.17,80.72,16.2,124.0,60.26,73.9
Comm_9,House_8,35.02,Prosumer,Wood,Wood pellets,Transesterification,Heat,0.8,16.57,22.71,200.34,251.08,83.55,3.21,105.16,73.53,2.6,130.2,70.12,129.27,30.2,14.5,60.26,85.64
Comm_8,House_5,31.91,Prosumer,Energy crops,Jatropha,Pelletization,Syngas,3.6,16.66,20.6,155.7,311.72,71.15,9.32,184.41,105.63,1.34,130.2,58.4,35.0,21.6,178.9,74.3,70.51
Comm_3,House_42,43.79,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,470.81,0.0,0.0,0.0,0.0,1.05,130.2,63.22,78.15,35.8,29.5,57.5,77.5
Comm_1,House_5,35.54,Producer,Agriculture,Rice husk,Pelletization,Pellets,1.71,14.04,35.5,339.4,251.08,72.75,8.01,103.4,111.8,1.39,74.03,55.0,61.2,16.8,139.1,86.6,70.51
Comm_2,House_20,27.4,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,9.9,33.57,63.22,78.15,18.0,20.7,48.9,51.9
Comm_2,House_7,24.26,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,349.48,0.0,0.0,0.0,0.0,5.41,130.2,63.22,55.45,39.3,8.2,60.26,69.37
Comm_5,House_4,51.78,Prosumer,Food waste,Market waste,Pelletization,Biodiesel,4.0,11.18,31.49,86.93,276.28,63.1,8.01,10.0,73.53,2.24,126.98,63.22,86.52,24.8,54.7,78.7,70.51
Comm_2,House_38,20.1,Producer,MSW,Mixed organic,Digestion,Biodiesel,4.6,14.8,10.56,544.9,129.31,85.26,3.73,75.9,73.53,5.62,39.63,43.11,96.5,16.7,97.6,76.4,81.4
Comm_10,House_37,50.2,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,327.4,0.0,0.0,0.0,0.0,2.69,283.2,152.17,7.06,24.8,198.1,60.26,85.18
Comm_6,House_22,63.97,Prosumer,Agriculture,Sugarcane bagasse,Transesterification,Pellets,3.35,18.38,13.53,244.05,307.91,72.75,14.5,66.72,72.1,2.3,68.99,51.52,147.7,20.1,85.1,61.0,70.51
Comm_1,House_21,22.97,Producer,Wood,Firewood,Combustion,Biogas,4.74,17.15,30.7,401.3,100.44,72.75,8.01,26.97,39.53,7.63,130.2,63.22,33.6,31.3,99.64,61.7,63.97
Comm_7,House_23,28.4,Prosumer,Wood,Firewood,Combustion,Heat,2.98,13.24,37.1,191.2,275.8,51.92,9.3,32.73,22.83,8.52,84.1,67.7,80.19,24.5,99.64,40.0,69.0
Comm_2,House_4,65.42,Prosumer,MSW,Mixed organic,Pelletization,Pellets,2.36,12.35,17.28,191.98,326.8,77.2,3.84,26.44,133.62,4.16,278.83,151.87,65.1,12.6,99.64,76.4,70.51
Comm_8,House_42,70.52,Producer,Wood,Sawdust,Digestion,Pellets,3.6,15.11,22.71,342.4,61.33,78.08,6.2,182.7,135.35,9.64,130.2,63.22,30.2,24.8,169.8,78.2,54.06
Comm_8,House_5,65.17,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,110.6,0.0,0.0,0.0,0.0,5.41,54.4,63.22,129.31,20.9,50.4,60.26,47.63
Comm_5,House_10,50.2,Prosumer,Energy crops,Jatropha,Transesterification,Electricity,1.76,17.7,28.6,265.52,251.08,65.9,10.66,85.06,125.2,2.4,309.5,219.9,64.18,39.4,99.64,60.26,56.0
Comm_10,House_49,47.39,Producer,Energy crops,Jatropha,Fermentation,Electricity,1.71,19.98,25.53,421.71,197.06,61.75,3.73,105.16,73.53,6.9,142.85,89.3,97.34,24.8,109.8,61.0,64.99
Comm_5,House_14,50.2,Prosumer,Food waste,Market waste,Combustion,Pellets,2.65,17.67,22.71,219.81,338.84,83.3,7.12,44.07,131.9,5.8,231.62,125.59,78.15,21.0,99.64,60.26,70.51
Comm_4,House_49,76.71,Prosumer,Agriculture,Maize stalks,Gasification,Heat,4.03,12.37,8.79,74.25,251.08,63.0,10.52,11.3,25.63,4.07,130.2,6.99,28.73,12.0,99.64,60.26,81.33
Comm_10,House_22,71.8,Prosumer,Energy crops,Miscanthus,Transesterification,Electricity,0.74,14.3,35.7,109.8,262.62,82.43,4.2,139.14,68.73,3.4,12.08,63.22,123.21,29.2,99.64,46.8,83.17
Comm_2,House_6,58.97,Prosumer,Food waste,Market waste,Fermentation,Bioethanol,1.7,17.2,13.68,190.4,251.08,88.95,12.1,31.15,62.75,4.4,166.35,63.22,78.15,29.0,4.5,74.8,70.51
Comm_8,House_10,50.2,Producer,MSW,Mixed organic,Digestion,Syngas,2.5,15.11,19.77,444.97,190.2,59.92,8.0,74.13,147.57,5.41,132.1,10.9,9.74,39.5,25.4,57.7,72.38
Comm_8,House_44,77.31,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,229.57,0.0,0.0,0.0,0.0,9.3,173.22,63.22,63.29,23.2,77.3,49.5,77.21
Comm_7,House_25,32.66,Producer,MSW,Mixed organic,Transesterification,Pellets,2.65,13.71,19.9,215.97,242.96,89.02,5.61,27.71,106.5,5.41,74.02,90.2,78.15,24.8,182.1,63.2,87.7
Comm_7,House_16,75.58,Prosumer,Manure,Poultry litter,Combustion,Heat,1.3,16.57,11.09,95.57,261.52,72.75,12.1,126.4,125.25,5.36,225.25,100.8,44.09,26.2,31.8,58.8,77.2
Comm_9,House_9,34.17,Producer,Manure,Cow dung,Pelletization,Heat,3.9,15.96,15.88,307.71,251.08,79.4,8.01,137.81,19.18,5.41,130.2,63.22,39.46,32.4,157.7,60.26,79.03
Comm_1,House_38,60.61,Prosumer,Agriculture,Wheat straw,Gasification,Syngas,2.26,18.71,25.89,217.2,306.83,77.92,1.47,20.8,63.75,5.06,130.2,19.31,138.67,24.8,158.3,86.0,58.35
Comm_8,House_17,64.13,Prosumer,Wood,Wood pellets,Pelletization,Biodiesel,0.96,16.4,21.5,201.03,251.08,52.7,8.01,105.16,53.91,4.08,30.03,63.22,18.09,26.2,49.5,43.1,84.39
Comm_7,House_46,51.26,Prosumer,Food waste,Kitchen scraps,Transesterification,Heat,4.45,18.7,39.01,248.54,251.08,88.2,4.5,76.5,26.53,3.18,386.9,149.05,78.15,27.3,174.5,55.5,70.51
Comm_6,House_48,70.7,Producer,Energy crops,Miscanthus,Gasification,Electricity,4.9,19.23,18.44,215.97,138.3,57.2,14.8,10.2,73.53,4.49,13.5,63.22,80.09,24.8,138.8,60.26,81.33
Comm_2,House_44,73.39,Producer,Food waste,Kitchen scraps,Pelletization,Biodiesel,4.29,15.11,24.54,302.87,211.23,72.75,6.7,56.53,86.4,2.2,36.76,63.22,38.37,25.0,54.6,53.9,88.47
Comm_6,House_42,36.35,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,2.08,29.81,124.7,78.15,14.6,90.7,87.3,40.9
Comm_10,House_44,67.83,Producer,Wood,Wood pellets,Transesterification,Electricity,2.2,18.2,26.4,354.4,139.94,65.09,13.2,105.16,73.53,5.41,10.4,23.85,36.38,12.4,88.1,61.2,47.15
Comm_10,House_38,54.19,Prosumer,MSW,Mixed organic,Pelletization,Heat,1.84,18.15,19.2,215.97,423.24,90.7,4.68,41.4,15.63,1.58,197.34,63.22,126.34,24.8,8.9,58.0,78.3
Comm_8,House_14,53.71,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,1.47,130.2,63.22,92.79,24.8,6.5,40.5,70.51
Comm_6,House_27,67.46,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,338.86,0.0,0.0,0.0,0.0,5.0,130.2,63.22,78.15,24.8,180.2,79.1,71.1
Comm_5,House_10,76.46,Prosumer,Energy crops,Switchgrass,Transesterification,Pellets,4.93,18.01,27.2,297.24,251.08,77.45,5.5,179.9,15.91,6.1,177.5,18.42,121.33,20.5,23.1,59.0,70.51
Comm_7,House_48,45.27,Prosumer,Energy crops,Miscanthus,Gasification,Bioethanol,4.47,19.86,38.92,237.41,302.3,73.83,4.43,182.5,117.4,7.23,262.14,64.0,119.37,21.9,36.6,74.7,57.71
Comm_9,House_6,62.66,Prosumer,Manure,Cow dung,Pelletization,Syngas,4.24,12.33,9.51,76.74,186.86,72.75,5.94,84.0,59.86,8.89,79.8,25.13,84.46,20.4,166.9,72.6,40.19
Comm_6,House_3,59.33,Producer,Agriculture,Rice husk,Digestion,Bioethanol,0.9,18.64,39.72,392.71,154.39,72.75,5.23,141.8,45.44,5.41,130.2,63.22,132.9,21.8,156.5,67.6,82.3
Comm_2,House_47,32.3,Producer,Energy crops,Switchgrass,Transesterification,Pellets,2.65,15.1,38.44,583.99,91.3,75.9,12.78,112.33,73.53,2.48,34.17,13.59,53.7,24.8,68.2,41.8,59.27
Comm_9,House_16,71.56,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,5.41,266.57,22.2,126.53,24.8,165.8,38.8,70.51
Comm_2,House_21,38.93,Prosumer,Wood,Sawdust,Transesterification,Syngas,0.27,15.67,8.78,120.8,218.52,80.99,3.1,193.99,110.6,4.67,70.73,63.22,59.96,34.9,19.2,60.26,46.32
Comm_6,House_34,53.26,Prosumer,MSW,Organic fraction,Pelletization,Heat,0.9,18.1,37.2,294.79,482.3,91.9,12.44,46.33,31.9,6.39,130.2,81.85,43.83,37.0,85.9,88.1,95.53
Comm_1,House_35,50.2,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,446.25,0.0,0.0,0.0,0.0,8.35,130.2,172.64,59.29,28.6,160.8,60.26,98.4
Comm_7,House_15,73.19,Producer,Food waste,Kitchen scraps,Pelletization,Biogas,3.05,19.3,26.55,438.7,138.41,82.69,4.4,95.8,33.75,7.7,14.2,66.15,95.56,14.5,51.8,59.6,70.86
Comm_3,House_32,25.52,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,475.92,0.0,0.0,0.0,0.0,5.41,192.71,23.83,97.6,38.9,112.3,77.8,59.63
Comm_2,House_8,47.07,Prosumer,Food waste,Kitchen scraps,Transesterification,Pellets,0.9,18.66,30.1,215.97,251.08,71.41,2.44,55.5,40.83,4.9,130.2,37.48,120.3,24.8,102.7,54.6,83.9
Comm_1,House_12,38.9,Prosumer,MSW,Organic fraction,Gasification,Pellets,2.65,17.87,22.71,252.9,411.2,69.09,6.1,105.16,65.32,5.41,172.0,188.2,82.19,32.3,99.64,71.6,61.2
Comm_8,House_47,41.71,Producer,Energy crops,Switchgrass,Pelletization,Heat,2.22,10.6,29.93,545.3,88.7,72.75,8.01,15.47,71.1,5.41,130.2,42.69,78.15,26.6,99.64,34.8,92.46
Comm_6,House_11,52.83,Prosumer,Wood,Sawdust,Digestion,Syngas,2.8,13.2,22.71,215.97,314.56,53.2,10.4,198.13,73.53,2.62,295.8,119.34,78.15,19.4,8.9,49.8,81.9
Comm_6,House_8,72.19,Prosumer,MSW,Mixed organic,Gasification,Biogas,4.4,15.11,20.66,133.2,292.98,54.81,8.01,163.35,108.12,1.19,20.6,82.02,145.89,34.6,158.2,54.0,95.64
Comm_8,House_46,33.28,Producer,Manure,Poultry litter,Combustion,Pellets,4.16,12.1,28.4,215.97,165.24,56.7,6.01,129.5,4.89,5.44,157.75,63.22,78.15,17.2,99.64,31.3,70.44
Comm_3,House_4,55.89,Prosumer,Agriculture,Maize stalks,Digestion,Syngas,1.05,10.09,31.28,196.67,295.31,52.3,8.01,156.5,99.19,5.73,294.05,99.3,145.3,27.5,70.2,76.1,70.51
Comm_8,House_8,50.2,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,181.3,0.0,0.0,0.0,0.0,6.41,130.2,40.51,40.67,17.6,163.3,49.8,70.51
Comm_3,House_7,74.06,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,425.31,0.0,0.0,0.0,0.0,1.6,317.9,33.5,48.37,11.4,99.64,47.8,91.1
Comm_4,House_36,65.36,Prosumer,Wood,Firewood,Pelletization,Pellets,2.47,13.35,31.52,197.8,326.55,79.2,11.99,51.29,37.73,3.0,176.6,27.82,81.99,37.3,157.4,45.1,96.64
Comm_6,House_27,31.67,Prosumer,Wood,Firewood,Transesterification,Electricity,1.6,18.8,22.71,117.09,240.16,57.4,2.88,105.16,60.88,9.55,103.3,10.55,78.15,24.8,87.1,87.9,92.7
Comm_7,House_18,36.2,Producer,Wood,Firewood,Pelletization,Electricity,3.08,18.1,6.92,585.27,129.85,50.7,4.5,144.4,58.93,7.41,53.33,1.26,50.9,39.2,103.6,52.0,98.38
Comm_2,House_16,50.2,Producer,Manure,Cow dung,Combustion,Heat,2.49,17.25,32.7,548.62,143.62,62.46,1.3,176.03,123.58,9.4,70.32,2.4,88.75,15.5,117.0,55.0,95.5
Comm_3,House_40,61.28,Prosumer,Agriculture,Maize stalks,Pelletization,Bioethanol,0.3,15.11,22.71,114.54,223.3,52.5,10.3,145.76,125.0,5.41,72.27,50.15,46.16,17.4,99.64,80.4,71.61
Comm_10,House_45,78.6,Producer,Manure,Cow dung,Pelletization,Bioethanol,2.96,19.05,11.61,215.97,66.5,77.9,2.0,105.16,81.12,9.27,30.86,63.22,102.9,39.4,57.2,83.1,70.51
Comm_10,House_25,50.2,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,399.9,0.0,0.0,0.0,0.0,1.94,130.2,101.6,61.41,29.1,99.64,89.1,70.51
Comm_4,House_38,75.3,Producer,Agriculture,Rice husk,Transesterification,Pellets,4.43,16.7,30.71,334.2,67.49,72.75,14.6,100.13,73.53,5.41,26.97,63.22,34.24,13.0,96.9,83.6,79.4
Comm_3,House_25,63.31,Prosumer,Food waste,Kitchen scraps,Transesterification,Bioethanol,4.35,19.47,39.4,215.97,267.02,50.03,3.86,142.37,126.15,8.82,130.2,15.3,27.56,32.9,138.8,69.6,68.61
Comm_4,House_33,50.2,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,325.75,0.0,0.0,0.0,0.0,5.41,121.46,4.76,78.15,23.6,99.64,34.3,89.1
Comm_1,House_18,72.44,Prosumer,Wood,Sawdust,Combustion,Bioethanol,3.0,15.11,22.71,243.28,364.93,68.7,13.95,155.38,23.61,3.63,120.32,18.48,95.03,39.7,99.64,67.6,50.71
Comm_10,House_48,45.89,Prosumer,Food waste,Kitchen scraps,Gasification,Biodiesel,2.65,11.5,22.85,175.76,318.43,62.2,7.46,105.16,118.57,1.3,142.44,158.97,142.98,21.2,1.0,73.0,52.2
Comm_5,House_15,68.16,Prosumer,Manure,Poultry litter,Pelletization,Syngas,4.1,19.8,9.47,129.7,271.77,72.75,12.81,44.13,3.9,5.14,60.2,75.74,78.15,24.9,99.64,82.7,61.2
Comm_8,House_32,30.06,Producer,Food waste,Market waste,Gasification,Bioethanol,2.39,19.9,38.88,549.37,138.24,83.17,9.18,105.16,13.86,2.3,106.68,18.94,114.66,14.3,78.9,54.3,55.37
Comm_5,House_29,21.73,Prosumer,Food waste,Market waste,Combustion,Pellets,2.87,15.11,22.71,73.39,251.08,78.8,5.72,117.28,147.4,6.9,79.4,5.08,80.13,30.5,99.64,68.2,88.2
Comm_7,House_11,31.82,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,181.61,0.0,0.0,0.0,0.0,9.2,126.53,76.2,119.9,17.1,150.1,57.4,49.3
Comm_4,House_32,50.2,Prosumer,Food waste,Market waste,Digestion,Biogas,2.5,13.13,31.86,223.39,419.59,68.87,12.62,46.04,118.8,5.41,190.29,152.11,78.15,12.7,99.64,79.7,44.12
Comm_8,House_24,37.61,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,463.2,0.0,0.0,0.0,0.0,6.3,166.86,140.95,70.48,20.2,99.64,75.6,99.64
Comm_6,House_15,58.63,Prosumer,Energy crops,Jatropha,Combustion,Biogas,1.73,14.78,7.65,67.04,148.2,78.4,8.01,154.6,47.41,10.0,77.5,26.17,112.7,11.7,154.3,60.26,82.01
Comm_6,House_23,50.2,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,398.9,0.0,0.0,0.0,0.0,2.04,25.42,38.33,6.75,13.7,122.4,84.0,87.67
Comm_5,House_33,69.88,Prosumer,Wood,Wood pellets,Transesterification,Syngas,2.29,13.84,13.2,65.38,222.0,61.62,3.62,105.16,73.53,5.41,130.2,95.4,90.85,12.7,74.6,59.7,56.04
Comm_6,House_50,50.2,Prosumer,Food waste,Market waste,Fermentation,Syngas,0.41,15.11,12.9,265.55,431.35,77.77,11.8,175.62,7.4,9.96,130.2,38.5,78.15,26.1,167.8,60.26,91.84
Comm_8,House_25,46.91,Producer,Wood,Firewood,Combustion,Heat,3.37,11.97,31.56,452.36,125.89,72.75,13.64,105.16,38.8,2.8,113.03,21.51,106.7,22.9,140.0,60.26,61.78
Comm_2,House_28,70.84,Prosumer,Agriculture,Rice husk,Transesterification,Biogas,2.65,16.54,36.1,215.97,227.72,72.75,1.58,155.52,35.9,5.41,47.39,112.0,143.4,12.9,131.7,47.7,70.1
Comm_3,House_6,66.79,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,294.73,0.0,0.0,0.0,0.0,1.75,85.01,3.78,63.6,15.4,186.6,81.0,98.5
Comm_10,House_29,79.37,Prosumer,Agriculture,Sugarcane bagasse,Gasification,Biogas,3.8,19.7,22.71,161.22,251.08,57.88,5.03,75.61,74.43,8.7,116.88,60.07,138.8,38.5,38.6,60.26,76.47
Comm_5,House_41,49.45,Producer,Food waste,Market waste,Combustion,Bioethanol,2.0,11.45,12.21,563.73,172.55,91.85,4.37,121.43,73.53,9.4,34.92,63.22,45.52,10.2,99.64,53.3,70.51
Comm_6,House_10,33.6,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,163.05,0.0,0.0,0.0,0.0,5.97,94.1,71.27,112.05,11.0,53.4,64.1,56.96
Comm_3,House_12,50.2,Producer,MSW,Mixed organic,Digestion,Heat,2.65,11.92,27.18,596.72,131.1,72.75,8.01,105.16,40.87,4.01,104.45,37.54,78.15,18.7,87.8,36.7,89.24
Comm_8,House_14,35.89,Producer,Energy crops,Switchgrass,Combustion,Biodiesel,2.65,14.05,9.06,471.55,157.65,51.95,7.3,78.7,88.01,8.69,48.57,9.63,137.65,19.8,171.3,45.2,70.51
Comm_9,House_26,58.3,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,4.66,130.2,87.73,96.7,39.4,65.7,40.1,57.28
Comm_6,House_42,45.15,Producer,Energy crops,Miscanthus,Combustion,Electricity,2.83,18.9,16.04,404.6,117.62,72.75,11.76,199.27,75.29,1.06,57.42,48.1,129.37,24.8,99.64,90.0,40.6
Comm_7,House_34,71.39,Producer,Energy crops,Jatropha,Pelletization,Biogas,2.65,18.56,22.71,215.97,132.45,91.82,7.2,124.1,59.55,7.3,130.2,63.22,133.3,24.8,99.64,50.5,84.21
